Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4104	-31.40494	-54.37815	22.97321	0.026509	0.0565616	0.0541268	0.0345638	0.101313	0.0278721	0.00328684	0.0576249	0.0797668	0.0351526	0.0896717	0.220285	0.0887469	0.0314059	0.0703345	0.0518648	0.013833	0.031088	0.15478	0.108622	0.0995227	0.0477022	0.0852669	0.308132	0.56319	0.836005	1.19616	1.7756	3.24537	0.8512173	0.0168858	0.0360288	0.0344778	0.0220165	0.0645345	0.0177541	0.00209366	0.0367061	0.0508101	0.0223916	0.0571193	0.140318	0.0565303	0.020005	0.0448019	0.033037	0.00881136	0.0198025	0.0985923	0.0691904	0.0633943	0.0303855	0.0543136	0.908811	0.0911888	0.9088112	1.569901
4140	-32.55464	-55.82499	23.27036	0.106581	0.00527627	0.000131013	0.0244378	0.0271068	0.0470079	0.0663496	0.00506129	0.0204115	0.108432	0.0249328	0.0722809	0.0325419	0.0612419	0.0250022	0.0298181	0.0714841	0.0074107	0.029081	0.00451488	0.0226411	0.010333	0.0379539	0.146567	0.391989	0.746636	1.33934	2.55109	6.8228	1.388487	0.126877	0.00628104	0.000155962	0.0290915	0.0322688	0.0559597	0.0789848	0.00602513	0.0242985	0.12908	0.0296808	0.0860456	0.0387389	0.0729043	0.0297634	0.0354965	0.0850969	0.00882194	0.0346189	0.00537466	0.0269527	0.0123007	0.0451816	0.860595	0.139405	0.8605954	0.840031
4176	-28.81987	-52.33331	23.51344	0.0793567	0.0221263	0.000148437	0.0263574	0.0419434	0.0178586	0.00117076	0.0134932	0.0025348	0.00339362	0.0440769	0.125399	0.0266326	0.00796302	0.0167061	0.012113	0.101531	0.0110132	0.0513816	0.00397526	0.013938	0.000427261	0.017956	0.171988	0.42379	0.765029	1.30714	2.35966	5.81434	1.272838	0.123706	0.0344918	0.000231392	0.0410874	0.0653837	0.027839	0.00182505	0.021034	0.00395139	0.00529017	0.0687095	0.195478	0.0415163	0.0124132	0.0260424	0.0188824	0.158273	0.017168	0.0800965	0.00619685	0.0217273	0.000666038	0.0279908	0.955772	0.0442278	0.9557722	0.641496
4212	-30.18373	-53.70712	23.52338	0.0669966	0.025632	0.00838903	0.00298733	0.0100381	0.00831043	0.0160023	0.00365605	0.0075361	0.072563	0.0191578	0.0470238	0.107896	0.0362804	0.0839259	0.0408062	0.0326398	0.00931138	0.055657	0.0298666	0.0118438	0.0117195	0.015852	0.18533	0.439517	0.773776	1.29236	2.27522	5.39577	1.218816	0.092525	0.0353988	0.0115856	0.00412562	0.013863	0.011477	0.0220998	0.00504915	0.0104077	0.100213	0.0264577	0.0649418	0.149009	0.0501047	0.115905	0.0563551	0.0450769	0.0128594	0.0768646	0.041247	0.0163568	0.0161852	0.0218923	0.983089	0.0169113	0.9830887	0.7240916
4248	-25.76418	-49.86279	24.09861	0.0591949	0.0294501	0.070931	0.0372132	0.0705894	0.057451	0.0058526	0.0120514	0.0361475	0.0937074	0.0474288	0.115024	0.143476	0.0828479	0.114606	0.0285616	0.0280785	0.0384154	0.0998321	0.0418696	0.0449266	0.00115178	0.0663501	0.938585	0.969561	0.990402	1.00969	1.03139	1.06543	0.04582974	0.0446701	0.0222238	0.0535265	0.0280821	0.0532687	0.0433541	0.00441653	0.00909431	0.0272779	0.0707142	0.0357911	0.0868004	0.108271	0.0625193	0.0864848	0.0215534	0.0211888	0.0289893	0.0753361	0.031596	0.0339029	0.000869162	0.0500696	0.870865	0.129135	0.8708655	1.325157
4284	-27.77009	-51.0959	23.32581	0.0849439	0.0284934	0.00537208	0.0254754	0.140413	0.0323256	0.0067261	0.0779549	0.0690616	0.0395515	0.078834	0.154889	0.134272	0.0512003	0.125867	0.0660344	0.0374475	0.0196729	0.242501	0.140316	0.0995308	0.0753263	0.0887977	0.825131	0.910517	0.971178	1.02968	1.09828	1.21193	0.138983	0.0465444	0.0156128	0.00294359	0.0139591	0.0769385	0.0177126	0.00368552	0.0427149	0.0378418	0.021672	0.0431965	0.0848706	0.0735732	0.0280549	0.0689682	0.0361831	0.0205191	0.0107796	0.132877	0.0768852	0.0545372	0.0412745	0.048656	0.85026	0.14974	0.8502598	1.825008
4320	-30.20121	-53.01252	22.81131	0.172581	0.0229522	0.00461325	0.066138	0.138215	0.144477	0.054192	0.0568022	0.0359517	0.0501129	0.128744	0.117588	0.0542466	0.226253	0.109583	0.163117	0.155606	0.0261629	0.148835	0.00627083	0.0624313	0.180063	0.0213585	0.787149	0.889829	0.964239	1.03709	1.12381	1.27041	0.1730576	0.0804089	0.0106939	0.0021494	0.0308149	0.0643971	0.0673146	0.0252491	0.0264652	0.0167506	0.0233486	0.0599845	0.0547865	0.0252745	0.105416	0.0510569	0.0759991	0.0724997	0.0121898	0.0693453	0.0029217	0.0290879	0.0838948	0.00995133	0.436635	0.563365	0.4366355	2.146296
4356	-32.76361	-55.87434	23.11073	0.0162795	0.120142	0.0205992	0.0520569	0.160913	0.0171356	0.117554	0.0845099	0.0125597	0.062532	0.163802	0.248142	0.0439588	0.0552456	0.0708073	0.0849823	0.0257288	0.0827003	0.0179838	0.0263788	0.0318391	0.193648	0.0394803	0.526707	0.73149	0.907059	1.10246	1.36707	1.89859	0.4635669	0.00930798	0.0686929	0.0117778	0.0297641	0.0920037	0.00979751	0.0672129	0.0483196	0.00718114	0.0357535	0.0936557	0.141878	0.025134	0.0315873	0.0404849	0.0485897	0.0147108	0.0472849	0.0102824	0.0150824	0.0182044	0.110721	0.0225734	0.158066	0.841934	0.1580663	1.748979
4392	-32.98519	-56.87932	23.89413	0.0323138	0.0161091	0.0198365	0.0417675	0.0188484	0.0512156	0.0443416	0.054464	0.00442908	0.180531	0.0233779	0.0243867	0.022952	0.01818	0.00845165	0.00867796	0.0385356	0.000225318	0.115607	0.0134914	0.0152198	0.0209377	0.0171903	0.329578	0.581979	0.844608	1.18398	1.71828	3.03418	0.8025641	0.0408472	0.0203632	0.0250748	0.0527974	0.0238259	0.0647405	0.0560513	0.0688468	0.00559871	0.228205	0.0295515	0.0308267	0.0290132	0.022981	0.0106835	0.0109696	0.048712	0.00028482	0.146136	0.0170542	0.019239	0.0264669	0.0217299	0.427915	0.572085	0.4279147	0.7910899
4428	-38.63371	-61.31577	22.68205	0.00782096	0.0003222	0.0186229	0.0142554	0.0134985	0.105958	0.0449366	0.0540967	0.000520019	0.0302306	0.0136089	0.0519361	0.00638159	0.0180624	0.0568217	0.0330743	0.000649622	0.00161653	0.0628514	0.0166971	0.00224123	0.0174924	0.0481741	0.053798	0.240432	0.641034	1.55998	4.15919	18.588	2.113182	0.0126171	0.000519788	0.0300433	0.0229975	0.0217764	0.170935	0.0724938	0.0872712	0.000838917	0.0487693	0.0219544	0.0837856	0.0102951	0.029139	0.0916672	0.0533569	0.001048	0.00260786	0.101395	0.0269365	0.00361566	0.0282195	0.0777167	0.686824	0.313176	0.6868245	0.6198688
4464	-30.88247	-54.23491	23.35243	0.0270607	0.00197731	0.00362009	0.014197	0.0182113	0.017074	0.00250476	0.234215	0.0236409	0.134901	0.0634994	0.182525	0.0687541	0.0912955	0.0223646	0.075464	0.0623456	0.0832799	0.173949	0.00504129	0.0886624	0.024469	0.158906	0.528577	0.732756	0.907548	1.10187	1.36471	1.89187	0.461004	0.0171492	0.00125308	0.00229416	0.00899709	0.0115411	0.0108203	0.00158734	0.148429	0.014982	0.0854906	0.0402415	0.115672	0.0435716	0.0578568	0.0141731	0.0478239	0.0395103	0.052777	0.110237	0.00319482	0.0561881	0.0155067	0.100703	0.836725	0.163275	0.8367247	1.577957
4500	-30.73302	-54.29581	23.56278	0.0395688	0.0212853	0.0317252	0.0324132	0.0296671	0.0184113	0.00787329	0.0178882	0.00325868	0.00478973	0.00952202	0.0301391	0.0125579	0.00726776	0.0161131	0.0146266	0.0340329	0.0376845	0.10405	0.00622809	0.00342305	0.0753087	0.0142752	0.17805	0.43101	0.769071	1.30027	2.32013	5.61641	1.247795	0.069163	0.0372049	0.0554529	0.0566555	0.0518556	0.0321814	0.0137618	0.0312671	0.0056959	0.00837205	0.0166437	0.0526806	0.0219502	0.0127034	0.0281644	0.0255661	0.0594867	0.0658693	0.181871	0.0108862	0.00598321	0.131633	0.0249518	0.767644	0.232356	0.7676443	0.5721099
4536	-36.23461	-59.19393	22.95932	0.0143455	0.00719445	0.00154151	0.0364163	0.00953269	0.00251276	0.0602049	0.0217801	0.0117058	0.217902	0.0174796	0.0271123	0.0073185	0.00637443	0.0548936	0.0925159	0.0488328	0.00167498	0.0731719	0.0320537	0.0147786	0.0198862	0.0599028	0.095232	0.317651	0.699226	1.43015	3.14811	10.5007	1.700252	0.0170957	0.00857368	0.00183703	0.0433976	0.0113602	0.00299447	0.0717468	0.0259555	0.0139499	0.259676	0.0208306	0.0323099	0.00872152	0.00759646	0.0654171	0.110252	0.0581945	0.00199609	0.0871996	0.0381987	0.0176118	0.0236985	0.0713867	0.477492	0.522508	0.4774916	0.8391312
4572	-34.13898	-56.61853	22.47955	0.123153	0.0753456	0.00768868	0.043264	0.0643863	0.0103806	0.0075667	0.0774411	0.0183702	0.0282516	0.199671	0.106066	0.00545296	0.00671479	0.234579	0.0438662	0.00259763	0.131529	0.220627	0.112246	0.088762	0.13705	0.058187	0.245053	0.503664	0.807371	1.23859	1.98545	4.08075	1.016837	0.0682969	0.0417845	0.00426392	0.023993	0.0357068	0.00575676	0.00419627	0.0429466	0.0101876	0.0156675	0.110732	0.0588212	0.00302405	0.00372383	0.13009	0.0243269	0.00144057	0.072942	0.122353	0.0622485	0.0492248	0.0760042	0.0322688	0.957287	0.0427126	0.9572874	1.803196
4608	-32.11726	-54.77665	22.65939	0.298763	0.0176396	0.0170582	0.131405	0.187692	0.0679036	0.0288381	0.0981843	0.0344503	0.0115586	0.012235	0.0818554	0.113505	0.0051486	0.0570501	0.130357	0.0105259	0.0321542	0.237056	0.025384	0.107178	0.0861134	0.0879313	0.366834	0.613184	0.858484	1.16484	1.63083	2.72603	0.7251272	0.158918	0.00938283	0.0090736	0.0698966	0.0998368	0.0361192	0.0153395	0.0522261	0.0183248	0.00614823	0.00650802	0.0435404	0.0603756	0.00273864	0.030346	0.0693391	0.00559892	0.0171034	0.126095	0.0135022	0.0570098	0.0458053	0.0467723	0.661413	0.338587	0.6614125	1.879987
4644	-34.30773	-57.60036	23.29263	0.0221751	0.0403082	2.56919e-05	0.00341085	0.0162196	0.0203263	0.0056416	0.0128147	0.0241505	0.0472514	0.140051	0.0634957	0.0275707	0.00263944	0.0171367	0.0153581	0.0111673	0.00990982	0.0109709	0.00348141	0.0376896	0.0669906	0.034836	0.126135	0.364313	0.729774	1.37029	2.74489	7.92803	1.497045	0.0349974	0.0636155	4.05477e-05	0.0053831	0.0255983	0.0320796	0.00890374	0.0202245	0.038115	0.0745735	0.221033	0.100211	0.0435129	0.00416563	0.0270457	0.0242385	0.0176245	0.01564	0.0173145	0.00549446	0.0594828	0.105726	0.0549791	0.729187	0.270813	0.7291867	0.6336216
4680	-35.9432	-58.60914	22.66594	0.164804	0.12436	0.00962529	0.0149252	0.263876	0.0628847	0.0624624	0.0634094	0.0320816	0.101116	0.0645554	0.104155	0.0497362	0.027761	0.0150576	0.148918	0.0211438	0.00886924	0.132114	0.145181	0.077805	0.0529212	0.00553206	0.287157	0.544156	0.827086	1.20906	1.83771	3.48242	0.9021932	0.0939966	0.0709292	0.00548983	0.00851264	0.150503	0.0358666	0.0356258	0.0361659	0.0182979	0.0576723	0.0368195	0.0594052	0.0283673	0.0158336	0.00858818	0.0849361	0.0120595	0.00505862	0.0753517	0.0828048	0.0443765	0.0301839	0.00315524	0.671533	0.328467	0.6715327	1.753293
4716	-35.57383	-58.36811	22.79428	0.0898306	0.0512779	0.0276442	0.0129946	0.100807	0.172474	0.0396682	0.173912	0.0240923	0.0973629	0.0682153	0.333276	0.0476569	0.049338	0.0363341	0.2252	0.0191868	0.0489543	0.0651027	0.0570199	0.0537499	0.0652585	0.0864269	0.505672	0.717094	0.901452	1.10932	1.39452	1.97757	0.4930365	0.0461668	0.0263533	0.0142072	0.00667833	0.0518079	0.08864	0.0203867	0.0893787	0.0123818	0.0500379	0.035058	0.171281	0.0244924	0.0253564	0.0186733	0.115737	0.00986069	0.0251592	0.0334584	0.0293043	0.0276238	0.0335384	0.0444175	0.355671	0.644329	0.3556707	1.945783
4752	-36.14632	-59.37973	23.23341	0.12143	0.13254	0.0192242	0.074064	0.143273	0.132738	0.0429112	0.0911781	0.0157689	0.103348	0.0611628	0.179784	0.0182594	0.00492579	0.021587	0.0159328	0.281886	0.00979309	0.0782131	0.143416	0.0183763	0.0766812	0.00530667	0.679466	0.828224	0.942896	1.06056	1.2074	1.47174	0.2794282	0.0677697	0.0739703	0.010729	0.041335	0.0799601	0.074081	0.0239487	0.0508863	0.00880061	0.0576784	0.0341348	0.100337	0.0101906	0.00274908	0.0120477	0.00889208	0.15732	0.00546551	0.0436506	0.0800402	0.0102558	0.0427956	0.00296164	0.992067	0.00793299	0.992067	1.7918
4788	-36.83906	-60.04164	23.20258	0.00828029	0.00787325	0.0290834	0.0823404	0.155238	0.097686	0.00259687	0.0757067	0.0507204	0.0524136	0.0304048	0.0219908	0.0412077	0.123702	0.0482181	0.0189558	0.00213027	0.123332	0.0223018	0.129159	0.0947337	0.0304633	0.00350122	0.240187	0.498761	0.804911	1.24237	2.00497	4.16341	1.031339	0.00661344	0.00628834	0.0232288	0.065765	0.123988	0.0780215	0.00207411	0.0604667	0.0405103	0.0418626	0.0242842	0.017564	0.0329125	0.0988006	0.0385116	0.0151399	0.00170144	0.0985049	0.0178123	0.103159	0.0756635	0.024331	0.00279642	0.917884	0.0821163	0.9178837	1.25204
4824	-39.47268	-60.9056	21.43292	0.00921822	0.00500674	0.00150295	0.000404865	0.00501694	0.00423164	0.00358336	0.00160657	0.00580002	0.00226295	8.75611e-05	0.00183642	0.000162877	0.000850132	0.00571796	0.0125878	0.00386722	0.00143622	0.00691517	0.00836045	0.00631797	0.0153228	0.00118071	0.0273101	0.172739	0.578202	1.7295	5.78908	36.6165	2.603409	0.0892568	0.0484785	0.0145525	0.00392016	0.0485772	0.0409735	0.0346964	0.0155558	0.0561595	0.0219114	0.000847823	0.0177815	0.00157708	0.00823152	0.0553649	0.121883	0.0374449	0.0139064	0.0669571	0.0809513	0.0611746	0.148365	0.0114324	0.516517	0.483483	0.5165173	0.1032776
4860	-35.72287	-58.20455	22.48169	0.0193897	0.0160092	0.0166791	0.00340785	0.0798791	0.0372313	0.00218568	0.0353658	0.0191702	0.199877	0.0265751	0.19244	0.0405033	0.0085033	0.105653	0.0116632	0.016882	0.00323361	0.0032077	0.0584214	0.0158366	0.0194632	0.0581272	0.0593821	0.252295	0.650738	1.53672	3.96361	16.8401	2.041775	0.0195914	0.0161758	0.0168526	0.0034433	0.0807101	0.0376186	0.00220841	0.0357337	0.0193697	0.201956	0.0268515	0.194442	0.0409246	0.00859176	0.106752	0.0117845	0.0170577	0.00326724	0.00324107	0.0590291	0.0160013	0.0196657	0.0587319	0.865492	0.134508	0.8654917	0.9897048
4896	-31.37671	-54.3173	22.94059	0.039172	0.00105576	0.0134692	0.00391977	0.00595529	0.0138578	0.000272691	0.00152993	0.00863723	0.0239758	0.023748	0.0187748	0.057219	0.00147806	0.0160269	0.012237	0.0253269	0.000684409	0.0108477	0.0114464	0.010768	0.0147601	0.0259119	0.0812772	0.294028	0.68257	1.46505	3.40104	12.3036	1.814824	0.114849	0.00309538	0.0394906	0.0114924	0.0174604	0.0406297	0.000799505	0.00448563	0.0253236	0.0702949	0.0696269	0.0550461	0.167761	0.00433353	0.0469895	0.0358778	0.0742563	0.00200662	0.0318044	0.0335597	0.0315709	0.0432752	0.0759713	0.8266	0.1734	0.8265996	0.3410745
4932	-32.87908	-56.55558	23.67649	0.0380003	0.147506	0.0792636	0.0691309	0.0760894	0.0150788	0.0245021	0.000431387	0.126214	0.119316	0.0715104	0.144868	0.248196	0.0439394	0.079916	0.00288484	0.0138321	0.00260057	0.0458063	0.0526624	0.109652	0.0302827	0.122366	0.97557	0.98801	0.996244	1.00377	1.01214	1.02504	0.01788377	0.0228361	0.0886427	0.047633	0.0415438	0.0457254	0.0090615	0.0147244	0.000259239	0.0758473	0.0717025	0.0429737	0.0870575	0.149152	0.0264051	0.0480251	0.00173363	0.00831234	0.0015628	0.027527	0.0316472	0.0658947	0.0181982	0.073535	0.706336	0.293664	0.7063363	1.664049
4968	-26.8903	-50.61115	23.72084	0.00696816	0.0976738	0.0166107	0.0678158	0.157451	0.00634475	0.0116408	0.0261722	0.0356128	0.0776396	0.13594	0.12278	0.0443798	0.0749719	0.115406	0.177448	0.143365	0.00324509	0.0115929	0.0107007	0.0729588	0.0136136	0.0322995	0.710287	0.846338	0.949282	1.05343	1.18156	1.40788	0.2473519	0.00476413	0.0667795	0.0113567	0.0463656	0.107649	0.0043379	0.00795879	0.0178939	0.0243485	0.0530822	0.0929424	0.0839447	0.0303424	0.0512582	0.0789029	0.121321	0.0980184	0.00221867	0.00792606	0.00731609	0.0498819	0.00930762	0.0220832	0.82757	0.17243	0.8275699	1.462631
5004	-26.73683	-50.35994	23.62311	0.0635478	0.0336354	0.00243857	0.0534523	0.0527071	0.00851031	0.000409267	0.00486936	0.0109813	0.0171116	0.0406938	0.0206482	0.0714702	0.0142915	0.113277	0.15296	0.0245017	0.0148637	0.0202269	0.0204541	0.0607105	0.0242524	0.00833117	0.237226	0.495753	0.803394	1.24472	2.01713	4.21538	1.040308	0.076165	0.0403135	0.00292273	0.064065	0.0631719	0.0102	0.000490525	0.00583615	0.0131616	0.020509	0.0487734	0.0247478	0.0856603	0.017129	0.135768	0.18333	0.0293664	0.0178148	0.0242429	0.0245152	0.0727643	0.0290676	0.00998528	0.705288	0.294712	0.7052883	0.8343446
5040	-38.23901	-59.64971	21.4107	0.104726	0.0909673	0.0108196	0.0215577	0.0978491	0.0336366	0.0101897	0.235854	0.0102686	0.118467	0.133153	0.0363646	0.0558761	0.280198	0.218622	0.359648	0.0369398	0.0346387	0.0737087	0.086079	0.251863	0.0272804	0.0609066	0.191687	0.446806	0.777756	1.28575	2.23811	5.21684	1.194431	0.0438256	0.0380678	0.00452778	0.00902144	0.0409477	0.0140762	0.00426415	0.0986997	0.00429717	0.0495757	0.0557214	0.0152178	0.0233829	0.117257	0.0914886	0.150505	0.0154585	0.0144955	0.0308454	0.0360222	0.105399	0.0114162	0.0254881	0.272944	0.727056	0.2729441	2.389613
5076	-25.12827	-48.81084	23.68257	0.129079	0.0418132	0.0233014	0.00956789	0.1129	0.0435606	0.00295152	0.122594	0.00131295	0.0380789	0.0286275	0.0585642	0.137405	0.0168773	0.0927074	0.108321	0.0338486	0.0204475	0.0686064	0.0510756	0.024304	0.0149241	0.0471629	0.448369	0.676242	0.885105	1.12981	1.47876	2.2303	0.580001	0.10511	0.0340489	0.0189746	0.00779124	0.0919357	0.0354719	0.00240346	0.0998299	0.00106915	0.0310081	0.0233117	0.0476896	0.11189	0.0137433	0.0754927	0.0882074	0.0275633	0.0166507	0.055867	0.0415915	0.019791	0.0121529	0.0384053	0.987858	0.0121423	0.9878577	1.228031
5112	-29.551	-52.47736	22.92635	0.00778327	0.0390815	0.0122057	0.00667898	0.07032	0.0249568	0.00108892	0.0268482	0.00103345	0.0103023	0.0114388	0.162181	0.0311201	0.0217085	0.000655491	0.0735471	0.00351106	0.00384928	0.00199169	0.0141108	0.0698127	0.0116747	0.00405758	0.0750369	0.282793	0.674324	1.48297	3.53615	13.3268	1.872585	0.0127603	0.0640725	0.0200106	0.0109499	0.115287	0.0409156	0.00178524	0.0440164	0.00169429	0.0168901	0.0187534	0.265889	0.0510201	0.0355902	0.00107465	0.120577	0.00575623	0.00631072	0.00326529	0.023134	0.114455	0.0191402	0.00665222	0.726947	0.273053	0.7269467	0.6099584
5148	-34.99138	-58.16481	23.17343	0.116639	0.118586	0.0245693	0.0369134	0.0415725	0.133338	0.0921038	0.00219335	0.0673076	0.111151	0.138421	0.0734454	0.000499958	0.0378096	0.0203796	0.133122	0.0515532	0.110371	0.141319	0.036434	0.023954	0.179277	0.0186693	0.531652	0.734832	0.90835	1.1009	1.36086	1.88093	0.4568098	0.0682248	0.0693636	0.0143711	0.0215914	0.0243166	0.0779925	0.0538736	0.00128294	0.0393697	0.0650147	0.0809656	0.0429598	0.000292436	0.0221157	0.0119205	0.0778657	0.0301546	0.0645586	0.0826608	0.021311	0.0140112	0.104863	0.0109201	0.594078	0.405922	0.5940782	1.70963
5184	-33.48157	-55.96486	22.48329	0.0906179	0.0469897	0.014093	0.00078898	0.114898	0.126061	0.0316434	0.117031	0.132323	0.0261495	0.0882232	0.109936	0.284092	0.215279	0.0569	0.00550859	0.00526006	0.0465589	0.00261038	0.0677249	0.166408	0.107882	0.0263393	0.289493	0.546311	0.828106	1.20757	1.83046	3.45431	0.8963326	0.0481161	0.0249505	0.00748306	0.000418931	0.0610081	0.0669358	0.016802	0.062141	0.0702604	0.0138848	0.0468446	0.0583738	0.150847	0.114308	0.0302127	0.00292494	0.00279297	0.0247217	0.00138605	0.0359604	0.0883589	0.0572828	0.0139856	0.474027	0.525973	0.474027	1.883318
5220	-31.3841	-53.95723	22.57313	0.198307	0.110248	0.0316427	0.00244448	0.0655472	0.0659364	0.0155452	0.227949	0.0111325	0.0819664	0.138569	0.199505	0.102271	0.179421	0.0344511	0.0869922	0.246237	0.00508504	0.0464594	0.027609	0.300749	0.151176	0.0314377	0.898144	0.948957	0.983788	1.01648	1.05379	1.11341	0.07767585	0.0840041	0.0467017	0.013404	0.0010355	0.0277662	0.0279311	0.00658505	0.0965607	0.00471581	0.0347215	0.0586988	0.0845115	0.0433225	0.0760039	0.0145937	0.0368505	0.104308	0.00215405	0.0196805	0.0116954	0.127399	0.0640392	0.0133172	0.724839	0.275161	0.7248386	2.360681
5256	-41.08106	-63.23751	22.15645	0.061338	0.0258145	0.0110714	0.283003	0.178104	0.0635609	0.126839	0.122447	0.0719233	0.0445025	0.0175365	0.128851	0.258791	0.00672998	0.199834	0.0156717	0.0227155	0.00267103	0.0262485	0.0680665	0.0839856	0.00185231	0.00947868	0.165742	0.416213	0.760735	1.31452	2.40262	6.03346	1.299587	0.0334991	0.0140983	0.00604652	0.154559	0.0972695	0.0347131	0.0692715	0.0668729	0.0392801	0.0243045	0.0095774	0.0703707	0.141336	0.0036755	0.109137	0.00855891	0.0124058	0.00145876	0.0143353	0.0371738	0.0458678	0.00101162	0.00517668	0.540091	0.459909	0.5400911	1.831035
5292	-29.38322	-53.27371	23.8905	0.0448901	0.00820986	0.00983072	0.0136483	0.0935933	0.0307069	0.00802449	0.00978314	0.0492066	0.0150702	0.124178	0.101728	0.049035	0.0247399	0.0894217	0.0349787	0.0112886	0.0274794	0.0691866	0.0173124	0.075305	0.00261691	0.00392494	0.377369	0.62171	0.86219	1.15984	1.60847	2.64993	0.7046537	0.0491054	0.00898078	0.0107538	0.0149299	0.102382	0.0335904	0.00877799	0.0107018	0.0538272	0.0164853	0.135839	0.111281	0.0536394	0.027063	0.0978185	0.0382633	0.0123486	0.0300597	0.0756833	0.018938	0.0823762	0.00286264	0.0042935	0.924426	0.0755736	0.9244264	0.9141594
5328	-33.55301	-56.55852	23.00551	0.124025	0.0101852	0.0119506	0.000846897	0.0564963	0.0132673	0.0251969	0.0229248	0.00307988	0.0434476	0.110488	0.0793521	0.0610764	0.0717896	0.0701688	0.00779536	0.013916	0.0261766	0.0533865	0.00549263	0.00733806	0.0215668	0.0100769	0.102773	0.329678	0.70738	1.41367	3.03326	9.7302	1.645152	0.145904	0.0119819	0.0140588	0.000996299	0.0664628	0.0156078	0.0296419	0.0269689	0.0036232	0.0511122	0.129979	0.0933506	0.0718509	0.084454	0.0825473	0.00917054	0.0163709	0.0307945	0.0628045	0.00646158	0.00863257	0.0253714	0.0118546	0.867396	0.132604	0.8673955	0.8500435
5364	-31.05231	-54.30346	23.25115	0.0211216	0.0306414	0.141926	0.0254345	0.133193	0.00920123	0.0503638	0.0333616	0.0546708	0.0225537	0.119301	0.331514	0.188224	0.0944753	0.0275974	0.0510603	0.13852	0.0318297	0.0628249	0.0493634	0.0891383	0.115096	0.0495888	0.816547	0.905885	0.969633	1.03132	1.10389	1.22467	0.1465448	0.0112889	0.016377	0.0758558	0.0135941	0.0711879	0.00491781	0.0269181	0.0178309	0.0292201	0.0120544	0.0637632	0.177185	0.100601	0.0504946	0.0147501	0.0272904	0.0740353	0.0170122	0.0335783	0.0263835	0.0476421	0.0615156	0.0265039	0.321568	0.678432	0.3215677	1.871
5400	-35.78035	-57.53533	21.75499	0.0180027	0.0299492	0.0178723	0.0042806	0.0293666	0.00268085	0.00408219	0.00584208	0.00553487	0.0417433	0.00483289	0.0189732	0.0222602	0.0336406	0.00315957	0.00063497	0.0395927	0.0218462	0.017944	0.0167597	0.0508568	0.0064527	0.0029542	0.0148987	0.128541	0.527275	1.89654	7.77964	67.1198	3.041574	0.0450899	0.0750112	0.0447634	0.0107213	0.073552	0.0067145	0.0102243	0.0146322	0.0138627	0.104551	0.0121045	0.0475206	0.0557534	0.0842569	0.00791351	0.00159036	0.0991647	0.0547165	0.0449428	0.0419766	0.127377	0.0161616	0.00739914	0.818423	0.181577	0.8184231	0.3992625
5436	-35.25448	-57.7741	22.51962	0.0552724	0.120909	0.182159	0.0494603	0.0554113	0.0934443	0.0778729	0.0951	0.0192026	0.103256	0.0256869	0.365053	0.150437	0.267698	0.0538419	0.0495871	0.017042	0.0614613	0.0391633	0.0910288	0.136676	0.0549889	0.132564	0.726819	0.855889	0.952611	1.04975	1.16838	1.37586	0.2307152	0.0240596	0.0526307	0.079292	0.0215296	0.02412	0.0406754	0.0338973	0.0413961	0.0083587	0.0449463	0.0111813	0.158904	0.0654838	0.116527	0.0234369	0.0215848	0.00741824	0.0267535	0.0170474	0.039624	0.0594936	0.0239362	0.0577039	0.925605	0.0743953	0.9256047	2.297316
5472	-33.76856	-56.62058	22.85202	0.00913354	0.0869327	0.0170066	0.00648001	0.0055611	0.0223088	0.00417011	0.0087059	0.0154474	0.000566471	0.00137705	0.0399948	0.0333096	0.0197799	0.00861297	0.00540911	0.00322893	0.00596942	0.0205929	0.00961879	0.00663841	0.0319769	0.0196459	0.0688169	0.271107	0.665504	1.50262	3.68858	14.5313	1.935153	0.0238806	0.227295	0.0444654	0.0169427	0.0145401	0.0583286	0.0109032	0.0227625	0.0403887	0.0014811	0.00360043	0.10457	0.0870915	0.0517167	0.0225195	0.0141427	0.00844238	0.0156077	0.0538421	0.0251493	0.0173568	0.0836069	0.0513662	0.544809	0.455191	0.5448085	0.3824672
