Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
4140	-33.8631	-57.20654	23.34343	0.00745962	0.0332269	0.00487907	0.0100328	0.0408055	0.0526395	0.0297874	0.00131716	0.014229	0.0249529	0.0468168	0.0470396	0.00379676	0.00526825	0.0130327	0.0122931	0.0157996	0.0115019	0.0324187	0.01427	0.0232728	0.0560738	0.030348	0.130082	0.36983	0.733203	1.36388	2.70395	7.68745	1.474764	0.0140413	0.0625433	0.00918392	0.0188849	0.0768087	0.0990839	0.0560691	0.00247931	0.0267835	0.0469691	0.0881238	0.0885431	0.00714669	0.00991649	0.0245315	0.0231394	0.0297398	0.0216501	0.0610221	0.0268605	0.0438067	0.105548	0.0571243	0.798179	0.201821	0.7981787	0.5312619
4176	-27.92919	-51.44657	23.51739	0.0471487	0.0625937	0.0217901	0.0318537	0.0154707	0.0381193	0.00789042	0.00441161	0.0302946	0.0993037	0.0126552	0.20043	0.0293839	0.0359309	0.0179871	0.0806621	0.0157485	0.00206405	0.0191078	0.0831301	0.048045	0.0921122	0.0148561	0.256161	0.514672	0.812836	1.23026	1.94299	3.90379	0.984783	0.0466363	0.0619134	0.0215533	0.0315075	0.0153025	0.037705	0.00780465	0.00436366	0.0299653	0.0982243	0.0125176	0.198251	0.0290645	0.0355403	0.0177916	0.0797853	0.0155773	0.00204162	0.0189001	0.0822265	0.0475227	0.091111	0.0146946	0.71889	0.28111	0.7188897	1.010989
4212	-31.17343	-54.54569	23.37226	0.0345403	0.0215145	0.0334965	0.0443318	0.100535	0.0183763	0.0703622	0.0645599	0.0784695	0.0399918	0.153425	0.0443265	0.0489789	0.0644556	0.004451	0.0449811	0.0323578	0.240532	0.0418561	0.0395307	0.0289016	0.150131	0.0445894	0.424548	0.658475	0.877784	1.13923	1.51866	2.35544	0.6194744	0.0239083	0.014892	0.0231858	0.0306859	0.0695892	0.0127199	0.0487039	0.0446876	0.0543156	0.0276818	0.106199	0.0306823	0.0339026	0.0446154	0.00308093	0.0311354	0.0223977	0.166493	0.0289723	0.0273627	0.0200053	0.103919	0.0308642	0.097772	0.902228	0.09777199	1.444695
4248	-38.1143	-62.26119	24.14689	0.0330617	0.0170606	0.11384	0.00679207	0.0602264	0.0101357	0.0147517	0.0439221	0.154023	0.0880795	0.0332667	0.0921525	0.00417112	0.0867044	0.0306056	0.0463991	0.00279097	0.00731025	0.158539	0.0179132	0.0711822	0.0718604	0.00719481	0.778487	0.88504	0.962617	1.03884	1.12989	1.28454	0.1810588	0.02821	0.014557	0.0971343	0.00579537	0.0513885	0.00864835	0.0125869	0.0374767	0.131421	0.0751543	0.0283849	0.0786295	0.00355902	0.0739809	0.0261144	0.0395902	0.00238141	0.0062375	0.135274	0.0152845	0.0607366	0.0613152	0.00613901	0.483008	0.516992	0.4830079	1.171983
4284	-39.26325	-61.16352	21.90027	0.0295812	0.0609778	0.159565	0.100882	0.309637	0.0237253	0.0422144	0.036508	0.232118	0.103602	0.0333206	0.172876	0.0720965	0.12347	0.114838	0.00696157	0.00329795	0.0382351	0.0784646	0.0899849	0.098054	0.247187	0.00291869	0.240141	0.498714	0.804888	1.24241	2.00516	4.16422	1.031479	0.0135662	0.0279649	0.0731777	0.0462653	0.142002	0.0108806	0.0193598	0.0167428	0.106451	0.0475128	0.0152811	0.079282	0.033064	0.0566242	0.0526654	0.00319263	0.00151246	0.0175349	0.0359844	0.0412677	0.0449683	0.113362	0.00133853	0.865552	0.134448	0.8655522	2.180515
4320	-32.14613	-56.24835	24.10222	0.052602	0.0229084	0.0143206	0.0329124	0.0304078	0.0131859	0.100363	0.000360665	0.11007	0.0305596	0.00717229	0.100775	0.0200275	0.0338312	0.0623866	0.0815884	0.00318448	0.0879135	0.0760718	0.00518699	0.073145	0.0206302	0.000958656	0.551547	0.748116	0.913441	1.09476	1.33669	1.81308	0.4302463	0.0536447	0.0233626	0.0146045	0.0335649	0.0310106	0.0134473	0.102353	0.000367815	0.112252	0.0311654	0.00731447	0.102773	0.0204245	0.0345019	0.0636234	0.0832058	0.0032476	0.0896562	0.0775798	0.00528982	0.0745949	0.0210392	0.00097766	0.925311	0.0746891	0.9253109	0.9805619
4356	-39.1133	-59.16633	20.05303	0.326826	0.169754	0.0682168	0.157121	0.0595024	0.048389	0.00377989	0.0111072	0.0879525	0.233133	0.0983138	0.355746	0.259696	0.360139	0.106425	0.00613191	0.172466	0.0151503	0.117379	0.175199	0.411645	0.1617	0.206367	0.487016	0.704067	0.89631	1.11568	1.42032	2.05332	0.5202173	0.0904799	0.0469954	0.0188854	0.0434982	0.0164729	0.0133962	0.00104644	0.00307496	0.0243491	0.0645414	0.0272176	0.0984862	0.0718955	0.0997024	0.0294631	0.00169758	0.0477462	0.00419429	0.0324957	0.0485029	0.113962	0.0447656	0.0571316	0.485036	0.514964	0.4850361	3.612138
4392	-28.39855	-50.9757	22.57716	0.224621	0.127037	0.0971755	0.0787756	0.0603533	0.00235144	0.0562412	0.00681706	0.00825934	0.0771264	0.0864655	0.00896271	0.0410932	0.33759	0.0405356	0.329177	0.0319278	0.0992916	0.0229813	0.12802	0.203606	0.0354138	0.22939	0.850736	0.924189	0.975704	1.0249	1.08203	1.17545	0.1168863	0.0962714	0.0544471	0.0416488	0.0337627	0.025867	0.00100781	0.0241046	0.00292175	0.0035399	0.0330559	0.0370586	0.00384136	0.0176123	0.144689	0.0173733	0.141083	0.0136841	0.0425558	0.00984964	0.0548685	0.0872642	0.0151781	0.0983153	0.944565	0.0554354	0.9445646	2.333212
4428	-32.04968	-55.08686	23.03718	0.0244001	0.0198827	0.000903208	0.0236007	0.00437169	0.0164269	0.0151576	0.0065409	0.0220785	0.0796414	0.00569529	0.0221073	0.0367563	0.0431286	0.00537137	0.0587162	0.0112344	0.0150989	0.00609049	0.0210873	0.0720034	0.00573097	0.0374834	0.0855772	0.301515	0.687945	1.4536	3.31659	11.6854	1.777546	0.0440826	0.0359212	0.00163179	0.0426384	0.00789815	0.0296779	0.0273846	0.0118172	0.0398883	0.143885	0.0102894	0.0399404	0.0664062	0.0779187	0.00970423	0.10608	0.0202967	0.0272785	0.0110035	0.0380977	0.130086	0.0103539	0.0677198	0.885024	0.114976	0.8850244	0.5535076
4464	-28.76539	-52.35478	23.58939	0.0260211	0.165422	0.045918	0.0161721	0.00722341	0.0138708	0.0379128	0.0212679	0.0639408	0.121412	0.11013	0.0181212	0.0706478	0.0269071	0.00370701	0.00475557	0.0332793	0.0325927	0.0886405	0.0832964	0.0235937	0.0449443	0.142237	0.377811	0.622065	0.862344	1.15963	1.60755	2.64682	0.7038068	0.0216479	0.137621	0.0382009	0.0134542	0.00600943	0.0115397	0.031541	0.0176936	0.0531947	0.101007	0.0916214	0.0150757	0.0587746	0.022385	0.003084	0.00395634	0.0276863	0.0271151	0.0737433	0.0692974	0.0196284	0.0373908	0.118332	0.383466	0.616534	0.3834657	1.202014
4500	-33.22934	-56.77642	23.54708	0.0683807	0.0225746	0.0673858	0.0152013	0.0632186	0.0146299	0.0493862	0.0151592	0.114537	0.0236138	0.0434272	0.141157	0.15164	0.0760348	0.0165837	0.00367424	0.00858754	0.027205	0.0314462	0.173007	0.0342027	0.0338775	0.0633194	0.390803	0.632407	0.866792	1.15368	1.58126	2.55883	0.6793604	0.0543459	0.0179413	0.0535552	0.0120813	0.0502433	0.0116272	0.0392499	0.0120478	0.091029	0.0187672	0.034514	0.112185	0.120517	0.060429	0.01318	0.00292012	0.00682498	0.0216213	0.024992	0.137498	0.0271827	0.0269243	0.0503234	0.4842	0.5158	0.4842	1.25825
4536	-39.42638	-61.12155	21.69517	0.120398	0.0199661	0.0537671	0.00297207	0.259973	0.109397	0.0445965	0.0619276	0.0202836	0.047272	0.0603071	0.190041	0.0631854	0.0817837	0.00479681	0.0258753	0.01038	0.0747045	0.0398392	0.0809194	0.0324407	0.0963162	0.0204848	0.0480705	0.227588	0.630148	1.58693	4.39391	20.8028	2.194576	0.0791247	0.0131216	0.0353353	0.00195322	0.170852	0.071895	0.0293084	0.0406983	0.0133302	0.0310667	0.0396333	0.124893	0.0415249	0.0537475	0.00315242	0.017005	0.00682161	0.0490951	0.0261819	0.0531795	0.0213198	0.0632982	0.0134625	0.597999	0.402001	0.5979993	1.521627
4572	-34.46418	-56.65984	22.19566	0.0824246	0.0431946	0.105073	0.0648528	0.00823724	0.0504887	0.138682	0.021074	0.117535	0.251861	0.162353	0.273027	0.222597	0.00490455	0.0602055	0.0022308	0.0267306	0.0648034	0.422848	0.176876	0.078863	0.105863	0.0217982	0.7342	0.860117	0.954076	1.04813	1.16263	1.36203	0.223409	0.032884	0.0172329	0.04192	0.0258736	0.00328632	0.0201429	0.0553283	0.00840767	0.0468917	0.100482	0.0647721	0.108927	0.0888071	0.00195671	0.0240195	0.000889997	0.0106644	0.0258539	0.168699	0.0705663	0.0314631	0.042235	0.0086966	0.508043	0.491957	0.5080434	2.506525
4608	-25.66482	-49.31803	23.6532	0.0106905	0.00630514	0.00506655	0.00415982	0.0332636	0.00187399	0.0299353	0.0109412	0.00193592	0.0335634	0.00967363	0.0582088	0.0979802	0.0191515	0.0298237	0.0203496	0.0170993	0.0195955	0.0476547	0.0252933	0.00768731	0.0112476	0.00857348	0.19919	0.455251	0.782313	1.27826	2.19659	5.02033	1.166669	0.0209588	0.0123612	0.00993298	0.00815533	0.0652133	0.00367396	0.0586881	0.0214502	0.00379536	0.0658011	0.0189651	0.114118	0.19209	0.0375465	0.0584693	0.0398954	0.0335232	0.038417	0.0934269	0.0495876	0.015071	0.0220509	0.0168083	0.704435	0.295565	0.7044355	0.5100741
4644	-31.11084	-54.35734	23.2465	0.00516983	0.0302975	0.00373471	0.0441316	0.0496959	0.0373327	0.0186624	0.00365305	0.014908	0.0651852	0.0415872	0.0485965	0.194116	0.0158329	0.0767486	0.0148929	0.0891057	0.00611074	0.0584877	0.0980608	0.019622	0.027855	0.167265	0.2102	0.467354	0.788743	1.26784	2.13971	4.75738	1.127769	0.00457082	0.026787	0.00330198	0.0390182	0.0439377	0.0330071	0.0165	0.00322978	0.0131806	0.0576324	0.0367686	0.0429657	0.171625	0.0139983	0.0678559	0.0131673	0.0787812	0.00540271	0.0517109	0.0866987	0.0173484	0.0246275	0.147884	0.173114	0.826886	0.1731138	1.131052
4680	-36.08557	-58.87549	22.78992	0.0229655	0.0357613	0.0395069	0.0260067	0.00434382	0.267231	0.134623	0.0548122	0.0405674	0.125635	0.122827	0.202349	0.0365258	0.0304296	0.0158156	0.00238025	0.0651089	0.00990417	0.164971	0.111226	0.0586013	0.0164787	0.0423227	0.268286	0.526412	0.818576	1.22163	1.89965	3.72736	0.9513427	0.0140859	0.0219342	0.0242315	0.0159512	0.00266428	0.163906	0.0825708	0.0336191	0.024882	0.0770579	0.075336	0.124111	0.0224031	0.018664	0.00970047	0.00145993	0.0399345	0.00607472	0.101185	0.0682202	0.0359431	0.0101072	0.0259586	0.953154	0.0468464	0.9531536	1.630391
4716	-29.35114	-52.8306	23.47946	0.0261871	0.00579596	0.00240861	0.0178164	0.154115	0.0146854	0.00121913	0.00316231	0.0331351	0.10413	0.0925626	0.0615323	0.0297755	0.0226291	0.0863443	0.00310217	0.0200468	0.0109327	0.0144183	0.0570747	0.000124767	0.0473283	0.109209	0.214701	0.472209	0.79129	1.26376	2.11771	4.65764	1.112448	0.0285345	0.00631549	0.00262451	0.0194134	0.16793	0.0160018	0.00132841	0.00344578	0.0361052	0.113464	0.10086	0.0670479	0.0324445	0.0246575	0.094084	0.00338024	0.0218437	0.0119127	0.0157107	0.0621907	0.000135951	0.0515707	0.118998	0.688611	0.311389	0.6886111	0.9177362
4752	-30.06771	-54.15657	24.08885	0.103717	0.019716	0.101653	0.0263464	0.014894	0.0167895	0.00670029	0.0679352	0.0335925	0.00950571	0.0544131	0.211395	0.062483	0.0388539	0.147476	0.0998634	0.113611	0.0332769	0.0313492	0.0587247	0.00121354	0.0509799	0.0442288	0.964565	0.982559	0.994526	1.0055	1.01775	1.03674	0.02608673	0.0769003	0.0146184	0.0753699	0.0195344	0.0110431	0.0124485	0.0049679	0.0503702	0.024907	0.00704796	0.0403444	0.156738	0.0463277	0.0288081	0.109345	0.0740432	0.0842364	0.024673	0.0232437	0.0435411	0.00089977	0.0377988	0.0327932	0.760895	0.239105	0.7608952	1.348718
4788	-35.65639	-59.36128	23.7049	0.102253	0.0272938	0.0731488	0.0449323	0.218627	0.00713893	0.0234255	0.0952067	0.0414785	0.0584779	0.0700188	0.0898746	0.0601435	0.113758	0.0471196	0.0810832	0.154896	0.101195	0.056167	0.0517743	0.00377616	0.0801979	0.00356869	0.906869	0.953442	0.985236	1.01499	1.04883	1.10269	0.07068493	0.063687	0.0169996	0.0455598	0.0279855	0.136169	0.00444639	0.0145903	0.0592983	0.0258344	0.0364222	0.0436103	0.0559773	0.0374596	0.0708525	0.0293479	0.0505016	0.0964753	0.0630279	0.0349829	0.032247	0.00235193	0.0499502	0.00222271	0.707393	0.292607	0.707393	1.605555
4824	-33.95875	-56.58486	22.62611	0.094544	0.0179588	0.0227372	0.00543908	0.0272008	0.095408	0.122277	0.0276356	0.0112162	0.131422	0.155534	0.0788454	0.176262	0.0441253	0.177385	0.0185941	0.0615896	0.182691	0.151502	0.199531	0.00108966	0.0759624	0.0209618	0.364825	0.611544	0.857767	1.16582	1.63521	2.74104	0.729097	0.0497623	0.00945245	0.0119675	0.00286281	0.0143169	0.0502171	0.0643594	0.0145457	0.00590351	0.0691726	0.0818639	0.0414995	0.0927737	0.0232249	0.0933648	0.00978684	0.0324171	0.0961577	0.0797413	0.105021	0.000573534	0.039982	0.011033	0.445036	0.554964	0.4450362	1.899912
4860	-31.0612	-52.66153	21.60033	0.163097	0.103552	0.0322951	0.00575517	0.0775176	0.103206	0.0378031	0.00593654	0.0109386	0.157596	0.0301506	0.24217	0.146296	0.0750944	0.0947366	0.109674	0.00506713	0.245169	0.102802	0.445438	0.205756	0.215414	0.101895	0.516416	0.724485	0.90434	1.10578	1.38029	1.93642	0.4778349	0.0600203	0.0381076	0.0118847	0.00211793	0.0285268	0.0379801	0.0139117	0.00218467	0.00402545	0.0579959	0.0110955	0.0891197	0.0538374	0.0276351	0.0348635	0.0403606	0.00186472	0.0902234	0.0378316	0.163923	0.0757191	0.0792732	0.0374978	0.500275	0.499725	0.5002752	2.717359
4896	-40.27158	-59.23609	18.96451	0.246859	0.234465	0.0394367	0.114246	0.14731	0.139365	0.0167005	0.0707562	0.00852456	0.073804	0.211113	0.197662	0.0666599	0.0659012	0.00980959	0.046948	0.0324449	0.0132805	0.550532	0.585512	0.0815773	0.375052	0.46272	0.16567	0.416125	0.760685	1.3146	2.40312	6.03608	1.299901	0.0651226	0.0618531	0.0104036	0.0301386	0.0388612	0.0367651	0.00440568	0.0186658	0.00224882	0.0194699	0.0556926	0.0521442	0.0175852	0.0173851	0.00258782	0.0123851	0.00855912	0.00350347	0.145233	0.154461	0.0215205	0.0989405	0.122068	0.471989	0.528011	0.471989	3.790677
4932	-29.25081	-53.48422	24.23341	0.0204331	0.0386027	0.00158618	0.0508374	0.097019	0.0354084	0.0244718	6.91575e-05	0.0371101	0.0664189	0.0261568	0.010731	0.017941	0.0551304	0.0688901	0.036953	0.150703	0.0373872	0.000619747	0.00811722	0.147249	0.0334603	0.0119213	0.658286	0.815531	0.938363	1.06569	1.22619	1.5191	0.3023261	0.0209095	0.0395027	0.00162316	0.0520226	0.0992809	0.0362339	0.0250423	7.07698e-05	0.0379752	0.0679674	0.0267666	0.0109812	0.0183593	0.0564157	0.0704962	0.0378145	0.154217	0.0382588	0.000634196	0.00830646	0.150682	0.0342404	0.0121993	0.877338	0.122662	0.8773376	0.977217
4968	-29.39886	-53.1093	23.71043	0.0287152	0.0576796	0.00494828	0.0335673	0.0230244	0.00899193	0.0932171	0.0227574	0.0139086	0.0679763	0.0745476	0.0705387	0.0508602	0.138667	0.00923998	0.0174643	0.0434575	0.00698351	0.0974463	0.00649133	0.0693721	0.00453663	0.0564297	0.329851	0.582214	0.844715	1.18383	1.71758	3.03167	0.8019661	0.0286916	0.0576323	0.00494422	0.0335397	0.0230055	0.00898455	0.0931406	0.0227387	0.0138972	0.0679206	0.0744864	0.0704809	0.0508184	0.138553	0.0092324	0.01745	0.0434219	0.00697778	0.0973664	0.00648601	0.0693152	0.00453291	0.0563834	0.834893	0.165107	0.8348929	1.000821
5004	-29.51192	-53.0613	23.54937	0.0514315	0.00469516	0.00258965	0.0242206	0.0673464	0.0303052	0.00334062	0.0270351	0.0107286	0.0740952	0.135027	0.0597848	0.0367544	0.073286	0.0298343	0.0153326	0.0253009	0.0232503	0.04422	0.0406304	0.0589197	0.0133837	0.0269014	0.225369	0.48351	0.79715	1.25447	2.06821	4.43716	1.077384	0.0585504	0.00534505	0.0029481	0.0275731	0.0766683	0.0345	0.00380301	0.0307772	0.0122136	0.0843512	0.153717	0.06806	0.0418418	0.08343	0.0339639	0.0174549	0.028803	0.0264685	0.0503408	0.0462543	0.0670751	0.0152362	0.030625	0.801389	0.198611	0.8013887	0.8784136
5040	-27.16697	-50.30869	23.14172	0.0136536	0.0453382	0.0170223	0.110896	0.111336	0.0124069	0.0125145	0.0828074	0.104376	0.0537639	0.0357948	0.421555	0.0970633	0.116997	0.136251	0.100564	0.0567975	0.0252957	0.0171022	0.141632	0.0643224	0.0911497	0.0129994	0.717181	0.850334	0.950678	1.05188	1.17601	1.39435	0.2403681	0.00725624	0.024095	0.00904652	0.058936	0.0591694	0.00659369	0.00665085	0.0440082	0.0554709	0.0285729	0.0190232	0.224036	0.0515845	0.0621784	0.0724106	0.0534451	0.0301851	0.0134434	0.00908899	0.0752705	0.0341842	0.0484416	0.00690857	0.605392	0.394608	0.6053921	1.881639
5076	-33.16464	-54.72666	21.56202	0.17508	0.0536973	0.0189015	0.115761	0.162929	0.00372357	0.00424363	0.13305	0.092515	0.154868	0.0276049	0.0607109	0.0129728	0.0722625	0.312678	0.25557	0.0716898	0.357085	0.00197106	0.241293	0.324756	0.133491	0.173587	0.852183	0.924955	0.975956	1.02464	1.08113	1.17346	0.1156577	0.0591399	0.0181383	0.00638467	0.0391026	0.0550354	0.00125777	0.00143344	0.0449426	0.0312504	0.0523125	0.00932458	0.0205074	0.00438206	0.0244094	0.105619	0.0863283	0.0242159	0.120619	0.0006658	0.0815059	0.109698	0.0450917	0.0586355	0.52817	0.47183	0.5281697	2.960442
5112	-27.99923	-51.78601	23.78678	0.15163	0.0266634	0.0350861	0.150577	0.0124774	0.0217733	0.0124621	0.00622601	0.0224183	0.129627	0.0752887	0.039162	0.0540679	0.0643612	0.131215	0.0884338	0.0217482	0.0172248	0.0253513	0.0216468	0.259579	0.0127164	0.10755	0.813974	0.904492	0.969168	1.03181	1.10559	1.22854	0.1488269	0.101951	0.0179276	0.0235907	0.101243	0.00838937	0.0146396	0.00837911	0.00418616	0.0150733	0.0871566	0.0506216	0.0263312	0.0363534	0.0432743	0.0882247	0.0594599	0.0146227	0.0115814	0.0170453	0.0145546	0.174532	0.00855007	0.0723127	0.878648	0.121352	0.8786483	1.487285
5148	-27.14827	-50.11557	22.9673	0.134048	0.00491066	0.0332312	0.0476828	0.113585	0.0428539	0.0354472	0.102975	0.0707726	0.120695	0.0655332	0.19988	0.173033	0.0249487	0.0889555	0.175668	0.0127511	0.00287777	0.0482838	0.0540099	0.00832038	0.0337759	0.035988	0.342769	0.593224	0.849666	1.17693	1.6857	2.91742	0.7741895	0.0822267	0.00301225	0.0203844	0.0292492	0.0696744	0.026287	0.0217437	0.063166	0.0434127	0.0740357	0.0401988	0.122609	0.10614	0.0153038	0.0545663	0.107757	0.00782166	0.00176526	0.0296178	0.0331303	0.00510382	0.0207185	0.0220754	0.944466	0.0555339	0.9444661	1.630228
5184	-31.19028	-54.70118	23.5109	0.0444761	0.204047	0.0266109	0.0126261	0.00126238	0.042208	0.0309774	0.0156009	0.0871592	0.11611	0.0494912	0.207605	0.0620694	0.0639442	0.185598	0.11105	0.000196883	0.000174979	0.00826317	0.0145929	0.0251013	0.01053	0.0409662	0.442844	0.672164	0.883437	1.13194	1.48773	2.25813	0.5889671	0.0326871	0.149962	0.0195573	0.00927939	0.000927769	0.0310202	0.0227664	0.0114657	0.0640565	0.0853338	0.0363729	0.152576	0.0456171	0.0469949	0.136403	0.0816147	0.000144696	0.000128598	0.0060729	0.0107249	0.0184479	0.00773888	0.0301075	0.605556	0.394444	0.6055563	1.360662
5220	-33.80539	-55.95785	22.15246	0.0572587	0.0861817	0.0414601	0.044875	0.000682227	0.00922417	0.022093	7.23617e-05	0.0266372	0.234006	0.0877956	0.107075	0.0332988	0.077196	0.0676152	0.0241906	0.054941	0.00985128	0.0203912	0.0234247	0.0244851	0.0717673	0.0410056	0.0488544	0.22939	0.6317	1.58303	4.35938	20.469	2.182881	0.0491269	0.0739422	0.035572	0.0385018	0.000585337	0.00791416	0.0189553	6.20849e-05	0.0228542	0.200773	0.0753269	0.0918683	0.0285697	0.0662327	0.0580125	0.020755	0.0471383	0.00845221	0.0174953	0.0200979	0.0210077	0.0615749	0.035182	0.99428	0.00571953	0.9942805	1.165528
5256	-31.01157	-54.60934	23.59777	0.206606	0.0376222	0.00512528	0.108664	0.0405901	0.0134161	0.0107777	0.00344214	0.011706	0.116304	0.0706522	0.148484	0.0359153	0.0216555	0.0180354	0.0286935	0.05585	0.0330002	0.215549	0.124389	0.06539	0.123987	0.190513	0.913659	0.956917	0.986355	1.01383	1.04502	1.0945	0.06529169	0.122516	0.0223096	0.00303924	0.0644368	0.0240696	0.00795561	0.00639106	0.00204116	0.00694155	0.0689669	0.0418961	0.0880495	0.0212975	0.0128415	0.0106948	0.017015	0.0331185	0.0195688	0.127819	0.0737616	0.0387757	0.073523	0.112972	0.664078	0.335922	0.6640781	1.686367
5292	-33.58023	-55.68018	22.09995	0.234973	0.042421	0.00108074	0.048468	0.0836432	0.046155	0.0818086	0.0340042	0.0111788	0.232921	0.312637	0.135684	0.0297126	0.0770507	0.110931	0.267859	0.0228168	0.27828	0.0138261	0.144303	0.219257	0.0501958	0.0134588	0.623747	0.794374	0.9307	1.07446	1.25885	1.60322	0.3412965	0.0942659	0.0170183	0.000433568	0.0194442	0.0335557	0.0185163	0.0328197	0.0136417	0.00448468	0.0934426	0.125423	0.0544334	0.01192	0.030911	0.044503	0.107459	0.00915359	0.111639	0.00554673	0.0578912	0.0879607	0.0201374	0.00539936	0.925645	0.0743553	0.9256447	2.492666
5328	-29.22046	-52.07477	22.85431	0.129078	0.0275915	0.000491597	0.00240176	0.0409295	0.0446147	0.0149999	0.0107159	0.0133417	0.1518	0.0307433	0.133106	0.139757	0.15976	0.025656	0.0743652	0.0702051	0.0141921	0.0322304	0.0138357	0.0883774	0.0348859	0.108346	0.178839	0.43194	0.769589	1.2994	2.31514	5.59164	1.244598	0.094811	0.0202666	0.00036109	0.00176415	0.0300637	0.0327706	0.0110178	0.00787112	0.0097998	0.111501	0.0225817	0.0977695	0.102655	0.117348	0.018845	0.0546231	0.0515674	0.0104244	0.023674	0.0101627	0.0649154	0.0256246	0.0795825	0.876793	0.123207	0.8767932	1.361424
5364	-35.87473	-59.07896	23.20422	0.0341807	0.0529181	0.00570637	0.00643736	0.0614227	0.0642935	0.118016	0.100125	0.0130409	0.179601	0.052998	0.135813	0.119285	0.0384888	0.0155938	0.0826969	0.0494685	0.0552548	0.0280951	0.0118643	0.0519033	0.0465279	0.00691324	0.275038	0.532832	0.821677	1.21702	1.87676	3.63586	0.9333712	0.0256873	0.0397688	0.00428842	0.00483777	0.0461601	0.0483175	0.0886911	0.0752456	0.00980044	0.134973	0.0398288	0.102066	0.0896446	0.0289249	0.0117189	0.062148	0.0371764	0.0415248	0.0211139	0.00891618	0.0390061	0.0349665	0.0051954	0.629065	0.370935	0.6290645	1.330645
5400	-35.58191	-58.76777	23.18586	0.0130434	0.0315975	0.00971906	0.0415555	0.0316261	0.0351609	0.0537265	0.0408876	0.0214201	0.103259	0.0128555	0.131922	0.00359715	0.0454154	0.0573306	0.0312888	0.0232111	0.0284459	0.0063227	0.00875944	0.0484641	0.0616622	0.0527343	0.138907	0.38186	0.740563	1.35032	2.61876	7.19907	1.427303	0.0145899	0.0353438	0.0108714	0.0464824	0.0353758	0.0393297	0.0600964	0.0457354	0.0239597	0.115501	0.0143797	0.147563	0.00402364	0.0508	0.0641279	0.0349985	0.0259631	0.0318185	0.00707234	0.00979799	0.0542102	0.0689731	0.0589866	0.600994	0.399006	0.6009936	0.8940039
5436	-38.16519	-60.5564	22.39121	0.0406566	0.00767892	0.00607776	0.0401136	0.0177922	0.0767538	0.104462	0.0532964	0.00304025	0.0605078	0.0998863	0.152979	0.165499	0.0212006	0.00500309	0.115069	0.185962	0.114537	0.0948923	0.0407367	0.232264	0.0101311	0.0890466	0.190391	0.44533	0.776954	1.28708	2.24553	5.25236	1.199337	0.0233983	0.0044193	0.00349782	0.0230858	0.0102396	0.0441726	0.0601191	0.0306727	0.0017497	0.0348229	0.0574856	0.0880411	0.0952464	0.0122012	0.00287933	0.0662235	0.107023	0.0659176	0.0546115	0.0234444	0.13367	0.00583058	0.0512473	0.929005	0.070995	0.929005	1.737587
5472	-31.79011	-55.36073	23.57062	0.120454	0.0172157	0.0353025	0.0418728	0.0458012	0.000555801	0.0649464	0.055589	0.0484418	0.0557427	0.0541958	0.0717882	0.203916	0.00099894	0.00747259	0.0129751	0.164675	0.0377591	0.0613475	0.0896401	0.238083	0.0335179	0.0359022	0.615876	0.789469	0.928903	1.07654	1.26667	1.6237	0.3504785	0.0803996	0.011491	0.0235634	0.0279489	0.0305709	0.000370981	0.0433498	0.037104	0.0323335	0.0372066	0.0361741	0.0479165	0.136108	0.000666763	0.00498773	0.00866049	0.109916	0.0252031	0.0409476	0.0598321	0.158914	0.0223722	0.0239637	0.525865	0.474135	0.5258653	1.498194
5508	-35.55381	-57.949	22.39519	0.122232	0.115552	0.00738404	0.0659817	0.0506039	0.0554019	0.210786	0.0655741	0.00200484	0.11781	0.0289509	0.0838038	0.0814406	0.0328016	0.0239151	0.130141	0.170474	0.093976	0.189108	0.254666	0.0681933	0.100385	0.110596	0.477419	0.697266	0.8936	1.11907	1.43417	2.09459	0.5346081	0.0560241	0.052962	0.0033844	0.0302421	0.0231938	0.0253929	0.096612	0.0300553	0.000918899	0.0539969	0.0132694	0.0384107	0.0373275	0.0150343	0.0109613	0.059649	0.0781354	0.043073	0.0866759	0.116724	0.0312558	0.0460108	0.0506906	0.56549	0.43451	0.5654899	2.181783
